#Object 1 Info:
#Object: Sun
#   Mass: 1.000000 Solar masses
#   Position: (-2.544233, 0.000000, 0.000000) AU
#   Velocity: (0.000000, -1.348632, 0.000000) AU/year

#Object 2 Info:
#Object: Mercury
#   Mass: 0.000000 Solar masses
#   Position: (-2.157233, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 8.701368, 0.000000) AU/year

#Object 3 Info:
#Object: Venus
#   Mass: 0.000002 Solar masses
#   Position: (-1.821232, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 6.031370, 0.000000) AU/year

#Object 4 Info:
#Object: Earth
#   Mass: 0.000003 Solar masses
#   Position: (-1.544231, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 4.934388, 0.000000) AU/year

#Object 5 Info:
#Object: Mars
#   Mass: 0.000000 Solar masses
#   Position: (-1.020228, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 3.731407, 0.000000) AU/year

#Object 6 Info:
#Object: Jupiter
#   Mass: 0.955000 Solar masses
#   Position: (2.658773, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.411408, 0.000000) AU/year

#Object 7 Info:
#Object: Saturn
#   Mass: 0.000286 Solar masses
#   Position: (9.534384, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 2.039640, 0.000000) AU/year

#Object 8 Info:
#Object: Uranus
#   Mass: 0.000044 Solar masses
#   Position: (19.189779, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.429938, 0.000000) AU/year

#Object 9 Info:
#Object: Neptune
#   Mass: 0.000051 Solar masses
#   Position: (30.069208, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.139970, 0.000000) AU/year

#Object 10 Info:
#Object: Pluto
#   Mass: 0.000000 Solar masses
#   Position: (39.480000, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 0.990000, 0.000000) AU/year

# Integration Parameters: 
#    Time Step: 0.010000 years
#    Total Time: 30.000000 years
#    Integrator: Verlet

Time,Sun_x,Sun_y,Sun_z,Mercury_x,Mercury_y,Mercury_z,Venus_x,Venus_y,Venus_z,Earth_x,Earth_y,Earth_z,Mars_x,Mars_y,Mars_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturn_x,Saturn_y,Saturn_z,Uranus_x,Uranus_y,Uranus_z,Neptune_x,Neptune_y,Neptune_z,Pluto_x,Pluto_y,Pluto_z
4.5,-2.51879,0.246688,0,-2.29353,0.542915,0,-2.96229,0.881744,0,-3.55058,-0.552244,0,-198.056,-117.927,0,2.63543,-0.260312,0,-0.74114,4.94507,0,17.0031,6.19836,0,29.1955,5.08217,0,38.9754,4.43674,0
4.51,-2.52128,0.233327,0,-2.38689,0.580631,0,-3.0229,0.847447,0,-3.55606,-0.605237,0,-198.914,-118.442,0,2.63805,-0.246317,0,-0.782637,4.92963,0,16.9933,6.21093,0,29.1917,5.09324,0,38.9732,4.44651,0
4.52,-2.52362,0.219952,0,-2.49038,0.591775,0,-3.07943,0.808266,0,-3.55972,-0.656824,0,-199.771,-118.957,0,2.64052,-0.232308,0,-0.824135,4.91397,0,16.9835,6.22348,0,29.1878,5.1043,0,38.9709,4.45629,0
4.53,-2.52583,0.206566,0,-2.59625,0.57468,0,-3.13171,0.764685,0,-3.56165,-0.707021,0,-200.629,-119.472,0,2.64284,-0.218287,0,-0.865633,4.89807,0,16.9737,6.23603,0,29.1839,5.11536,0,38.9687,4.46606,0
4.54,-2.52789,0.193168,0,-2.69671,0.529961,0,-3.1796,0.717143,0,-3.56192,-0.75584,0,-201.487,-119.987,0,2.64502,-0.204253,0,-0.907128,4.88194,0,16.9639,6.24857,0,29.1799,5.12641,0,38.9664,4.47583,0
4.55,-2.52982,0.179759,0,-2.78458,0.460358,0,-3.22299,0.666047,0,-3.56063,-0.803296,0,-202.344,-120.503,0,2.64705,-0.190208,0,-0.948619,4.86558,0,16.9541,6.26109,0,29.176,5.13747,0,38.9641,4.4856,0
4.56,-2.5316,0.16634,0,-2.85385,0.370393,0,-3.26177,0.611773,0,-3.55783,-0.849399,0,-203.202,-121.018,0,2.64893,-0.176153,0,-0.990106,4.84898,0,16.9442,6.27361,0,29.1721,5.14852,0,38.9619,4.49537,0
4.57,-2.53325,0.152912,0,-2.90007,0.265897,0,-3.29583,0.554675,0,-3.55358,-0.89416,0,-204.06,-121.533,0,2.65067,-0.162088,0,-1.03159,4.83216,0,16.9343,6.28612,0,29.1681,5.15958,0,38.9596,4.50514,0
4.58,-2.53476,0.139476,0,-2.92056,0.153504,0,-3.32508,0.495087,0,-3.54795,-0.937586,0,-204.917,-122.048,0,2.65226,-0.148014,0,-1.07306,4.8151,0,16.9244,6.29862,0,29.1642,5.17063,0,38.9573,4.5149,0
4.59,-2.53612,0.126032,0,-2.91445,0.0401421,0,-3.34944,0.433332,0,-3.54099,-0.979685,0,-205.775,-122.564,0,2.6537,-0.133932,0,-1.11452,4.7978,0,16.9145,6.31112,0,29.1602,5.18168,0,38.955,4.52467,0
4.6,-2.53735,0.112581,0,-2.88264,-0.0674166,0,-3.36881,0.369721,0,-3.53275,-1.02046,0,-206.633,-123.079,0,2.655,-0.119843,0,-1.15597,4.78027,0,16.9045,6.3236,0,29.1562,5.19272,0,38.9527,4.53444,0
4.61,-2.53844,0.0991239,0,-2.82763,-0.162941,0,-3.3831,0.304561,0,-3.52326,-1.05992,0,-207.49,-123.594,0,2.65616,-0.105747,0,-1.19741,4.7625,0,16.8945,6.33607,0,29.1523,5.20377,0,38.9504,4.5442,0
4.62,-2.53939,0.0856614,0,-2.75328,-0.241058,0,-3.39221,0.23816,0,-3.51257,-1.09807,0,-208.348,-124.109,0,2.65716,-0.0916455,0,-1.23883,4.74449,0,16.8845,6.34853,0,29.1483,5.21482,0,38.9481,4.55397,0
4.63,-2.5402,0.0721941,0,-2.66462,-0.297512,0,-3.39603,0.170828,0,-3.50072,-1.1349,0,-209.206,-124.625,0,2.65802,-0.0775389,0,-1.28024,4.72624,0,16.8745,6.36099,0,29.1443,5.22586,0,38.9458,4.56374,0
4.64,-2.54087,0.0587228,0,-2.56755,-0.329371,0,-3.39447,0.102882,0,-3.48774,-1.17041,0,-210.063,-125.14,0,2.65874,-0.063428,0,-1.32163,4.70775,0,16.8644,6.37343,0,29.1403,5.2369,0,38.9435,4.5735,0
4.65,-2.5414,0.0452483,0,-2.46856,-0.335196,0,-3.38742,0.0346546,0,-3.47367,-1.20461,0,-210.921,-125.655,0,2.65931,-0.0493137,0,-1.363,4.68903,0,16.8544,6.38587,0,29.1363,5.24794,0,38.9412,4.58326,0
4.66,-2.54179,0.0317713,0,-2.37437,-0.315172,0,-3.37474,-0.0335054,0,-3.45853,-1.23749,0,-211.779,-126.17,0,2.65973,-0.0351967,0,-1.40435,4.67006,0,16.8443,6.3983,0,29.1322,5.25898,0,38.9389,4.59303,0
4.67,-2.54204,0.0182926,0,-2.2916,-0.271179,0,-3.35632,-0.101223,0,-3.44235,-1.26905,0,-212.636,-126.686,0,2.66001,-0.0210778,0,-1.44568,4.65085,0,16.8341,6.41071,0,29.1282,5.27001,0,38.9366,4.60279,0
4.68,-2.54216,0.00481283,0,-2.2263,-0.206802,0,-3.33204,-0.168094,0,-3.42516,-1.29927,0,-213.494,-127.201,0,2.66014,-0.00695777,0,-1.48698,4.6314,0,16.824,6.42312,0,29.1242,5.28105,0,38.9342,4.61255,0
4.69,-2.54213,-0.0086672,0,-2.18354,-0.127217,0,-3.30174,-0.23367,0,-3.40698,-1.32816,0,-214.352,-127.716,0,2.66013,0.0071626,0,-1.52826,4.6117,0,16.8138,6.43552,0,29.1201,5.29208,0,38.9319,4.62231,0
4.7,-2.54197,-0.0221468,0,-2.16689,-0.0389401,0,-3.26531,-0.297455,0,-3.38784,-1.3557,0,-215.209,-128.231,0,2.65997,0.0212826,0,-1.56951,4.59176,0,16.8036,6.44791,0,29.1161,5.30311,0,38.9295,4.63208,0
4.71,-2.54166,-0.0356251,0,-2.17806,0.0505916,0,-3.22262,-0.358891,0,-3.36775,-1.38188,0,-216.067,-128.747,0,2.65966,0.0354013,0,-1.61073,4.57158,0,16.7934,6.46029,0,29.112,5.31414,0,38.9272,4.64184,0
4.72,-2.54122,-0.0491016,0,-2.21657,0.1336,0,-3.17354,-0.417339,0,-3.34674,-1.40669,0,-216.925,-129.262,0,2.65921,0.0495181,0,-1.65191,4.55115,0,16.7832,6.47266,0,29.1079,5.32517,0,38.9248,4.6516,0
4.73,-2.54063,-0.0625753,0,-2.27972,0.202654,0,-3.11798,-0.472069,0,-3.32483,-1.43011,0,-217.782,-129.777,0,2.65861,0.0636321,0,-1.69307,4.53047,0,16.7729,6.48502,0,29.1038,5.3362,0,38.9225,4.66135,0
4.74,-2.53991,-0.0760456,0,-2.36271,0.251372,0,-3.05588,-0.522229,0,-3.30203,-1.45213,0,-218.64,-130.292,0,2.65787,0.0777427,0,-1.73419,4.50954,0,16.7626,6.49737,0,29.0997,5.34722,0,38.9201,4.67111,0
4.75,-2.53905,-0.0895118,0,-2.45912,0.275035,0,-2.98725,-0.566828,0,-3.27836,-1.47274,0,-219.498,-130.808,0,2.65698,0.0918489,0,-1.77528,4.48837,0,16.7523,6.50971,0,29.0956,5.35825,0,38.9178,4.68087,0
4.76,-2.53805,-0.102973,0,-2.56144,0.271006,0,-2.9122,-0.6047,0,-3.25383,-1.4919,0,-220.355,-131.323,0,2.65594,0.10595,0,-1.81632,4.46695,0,16.742,6.52204,0,29.0915,5.36927,0,38.9154,4.69063,0
4.77,-2.53691,-0.116429,0,-2.66188,0.23891,0,-2.831,-0.634478,0,-3.22847,-1.50959,0,-221.213,-131.838,0,2.65476,0.120045,0,-1.85733,4.44528,0,16.7317,6.53436,0,29.0874,5.38029,0,38.913,4.70039,0
4.78,-2.53562,-0.129878,0,-2.75295,0.180564,0,-2.7442,-0.654564,0,-3.20229,-1.5258,0,-222.071,-132.353,0,2.65343,0.134134,0,-1.89829,4.42335,0,16.7213,6.54668,0,29.0833,5.39131,0,38.9106,4.71014,0
4.79,-2.5342,-0.14332,0,-2.82813,0.0996955,0,-2.65269,-0.663125,0,-3.17529,-1.54049,0,-222.928,-132.868,0,2.65196,0.148215,0,-1.93921,4.40118,0,16.7109,6.55898,0,29.0791,5.40232,0,38.9082,4.7199,0
4.8,-2.53265,-0.156754,0,-2.88226,0.00153226,0,-2.55796,-0.658124,0,-3.1475,-1.55364,0,-223.786,-133.384,0,2.65034,0.162288,0,-1.98008,4.37876,0,16.7005,6.57127,0,29.075,5.41334,0,38.9059,4.72965,0
4.81,-2.53095,-0.17018,0,-2.91185,-0.107683,0,-2.46232,-0.637456,0,-3.11893,-1.5652,0,-224.644,-133.899,0,2.64857,0.176352,0,-2.02091,4.35608,0,16.69,6.58356,0,29.0708,5.42435,0,38.9035,4.73941,0
4.82,-2.52911,-0.183596,0,-2.91517,-0.221182,0,-2.3691,-0.599255,0,-3.0896,-1.57515,0,-225.501,-134.414,0,2.64666,0.190407,0,-2.06168,4.33315,0,16.6795,6.59583,0,29.0667,5.43536,0,38.9011,4.74916,0
4.83,-2.52713,-0.197002,0,-2.89225,-0.33213,0,-2.28289,-0.542459,0,-3.0595,-1.58343,0,-226.359,-134.929,0,2.6446,0.20445,0,-2.1024,4.30996,0,16.669,6.60809,0,29.0625,5.44637,0,38.8986,4.75891,0
4.84,-2.52501,-0.210398,0,-2.84478,-0.434025,0,-2.20926,-0.467631,0,-3.02866,-1.59002,0,-227.217,-135.445,0,2.6424,0.218483,0,-2.14307,4.28652,0,16.6585,6.62035,0,29.0583,5.45738,0,38.8962,4.76866,0
4.85,-2.52275,-0.223782,0,-2.77595,-0.521047,0,-2.15393,-0.377747,0,-2.9971,-1.59485,0,-228.074,-135.96,0,2.64005,0.232503,0,-2.18368,4.26283,0,16.648,6.63259,0,29.0541,5.46839,0,38.8938,4.77842,0
4.86,-2.52036,-0.237153,0,-2.6902,-0.58834,0,-2.12125,-0.278322,0,-2.96482,-1.59788,0,-228.932,-136.475,0,2.63755,0.246511,0,-2.22424,4.23888,0,16.6374,6.64483,0,29.0499,5.47939,0,38.8914,4.78817,0
4.87,-2.51782,-0.250511,0,-2.59303,-0.632259,0,-2.1128,-0.176363,0,-2.93184,-1.59905,0,-229.79,-136.99,0,2.6349,0.260504,0,-2.26473,4.21468,0,16.6268,6.65705,0,29.0457,5.4904,0,38.889,4.79792,0
4.88,-2.51514,-0.263855,0,-2.49068,-0.650569,0,-2.12709,-0.0785815,0,-2.89817,-1.59828,0,-230.647,-137.506,0,2.63211,0.274484,0,-2.30516,4.19021,0,16.6162,6.66927,0,29.0415,5.5014,0,38.8865,4.80767,0
4.89,-2.51232,-0.277185,0,-2.38986,-0.642614,0,-2.16048,0.0100136,0,-2.86383,-1.5955,0,-231.505,-138.021,0,2.62918,0.288447,0,-2.34552,4.16549,0,16.6056,6.68147,0,29.0373,5.5124,0,38.8841,4.81742,0
4.9,-2.50937,-0.290499,0,-2.29734,-0.609431,0,-2.20853,0.0865164,0,-2.82884,-1.59065,0,-232.363,-138.536,0,2.62609,0.302395,0,-2.38582,4.14052,0,16.5949,6.69367,0,29.033,5.5234,0,38.8817,4.82717,0
4.91,-2.50627,-0.303797,0,-2.21958,-0.553806,0,-2.267,0.149762,0,-2.79322,-1.58361,0,-233.22,-139.051,0,2.62286,0.316326,0,-2.42605,4.11528,0,16.5842,6.70585,0,29.0288,5.53439,0,38.8792,4.83691,0
4.92,-2.50303,-0.317078,0,-2.16222,-0.480221,0,-2.33233,0.199735,0,-2.75699,-1.5743,0,-234.078,-139.567,0,2.61948,0.330239,0,-2.4662,4.08979,0,16.5735,6.71803,0,29.0245,5.54539,0,38.8767,4.84666,0
4.93,-2.49965,-0.330341,0,-2.12965,-0.39467,0,-2.40167,0.237058,0,-2.72017,-1.5626,0,-234.936,-140.082,0,2.61596,0.344134,0,-2.50628,4.06403,0,16.5628,6.73019,0,29.0203,5.55638,0,38.8743,4.85641,0
4.94,-2.49613,-0.343585,0,-2.12449,-0.3043,0,-2.4729,0.26265,0,-2.6828,-1.54838,0,-235.793,-140.597,0,2.61229,0.358009,0,-2.54629,4.03802,0,16.5521,6.74235,0,29.016,5.56737,0,38.8718,4.86615,0
4.95,-2.49247,-0.35681,0,-2.14728,-0.216878,0,-2.54439,0.277526,0,-2.64491,-1.53149,0,-236.651,-141.112,0,2.60847,0.371864,0,-2.58621,4.01174,0,16.5413,6.75449,0,29.0117,5.57836,0,38.8694,4.8759,0
4.96,-2.48867,-0.370015,0,-2.19628,-0.140126,0,-2.61494,0.282692,0,-2.60654,-1.51178,0,-237.509,-141.628,0,2.6045,0.385698,0,-2.62606,3.98521,0,16.5305,6.76663,0,29.0074,5.58935,0,38.8669,4.88564,0
4.97,-2.48473,-0.383199,0,-2.26756,-0.0809939,0,-2.68366,0.279091,0,-2.56775,-1.48903,0,-238.366,-142.143,0,2.60039,0.39951,0,-2.66582,3.95841,0,16.5197,6.77875,0,29.0031,5.60033,0,38.8644,4.89539,0
4.98,-2.48065,-0.396361,0,-2.35531,-0.0449946,0,-2.74987,0.267586,0,-2.52861,-1.46305,0,-239.224,-142.658,0,2.59613,0.413299,0,-2.7055,3.93136,0,16.5088,6.79087,0,28.9988,5.61132,0,38.8619,4.90513,0
4.99,-2.47643,-0.409501,0,-2.45244,-0.0356991,0,-2.81306,0.248958,0,-2.48919,-1.43356,0,-240.082,-143.173,0,2.59172,0.427065,0,-2.74508,3.90404,0,16.4979,6.80297,0,28.9945,5.6223,0,38.8594,4.91488,0
5,-2.47207,-0.422617,0,-2.55122,-0.0544702,0,-2.87283,0.223906,0,-2.4496,-1.40027,0,-240.939,-143.688,0,2.58716,0.440807,0,-2.78458,3.87646,0,16.4871,6.81507,0,28.9902,5.63328,0,38.8569,4.92462,0
5.01,-2.46756,-0.435709,0,-2.64402,-0.100447,0,-2.92888,0.193061,0,-2.40998,-1.3628,0,-241.797,-144.204,0,2.58246,0.454523,0,-2.82398,3.84862,0,16.4761,6.82715,0,28.9859,5.64426,0,38.8544,4.93436,0
5.02,-2.46292,-0.448776,0,-2.72386,-0.170748,0,-2.98097,0.156987,0,-2.37053,-1.32072,0,-242.655,-144.719,0,2.57761,0.468213,0,-2.86329,3.82052,0,16.4652,6.83923,0,28.9815,5.65524,0,38.8519,4.9441,0
5.03,-2.45813,-0.461818,0,-2.785,-0.260832,0,-3.0289,0.116198,0,-2.33148,-1.27349,0,-243.512,-145.234,0,2.57261,0.481877,0,-2.9025,3.79215,0,16.4542,6.85129,0,28.9772,5.66621,0,38.8494,4.95384,0
5.04,-2.4532,-0.474833,0,-2.82316,-0.364942,0,-3.0725,0.0711594,0,-2.29321,-1.22043,0,-244.37,-145.749,0,2.56746,0.495513,0,-2.9416,3.76352,0,16.4432,6.86335,0,28.9728,5.67719,0,38.8469,4.96358,0
5.05,-2.44813,-0.48782,0,-2.8358,-0.476579,0,-3.11164,0.0222998,0,-2.25622,-1.16069,0,-245.228,-146.265,0,2.56217,0.50912,0,-2.98061,3.73463,0,16.4322,6.87539,0,28.9684,5.68816,0,38.8444,4.97332,0
5.06,-2.44292,-0.500779,0,-2.82207,-0.588954,0,-3.1462,-0.029985,0,-2.22132,-1.09314,0,-246.085,-146.78,0,2.55672,0.522697,0,-3.0195,3.70548,0,16.4212,6.88742,0,28.9641,5.69913,0,38.8419,4.98306,0
5.07,-2.43757,-0.513709,0,-2.78285,-0.695403,0,-3.17606,-0.0853248,0,-2.18972,-1.0163,0,-246.943,-147.295,0,2.55113,0.536244,0,-3.05829,3.67606,0,16.4101,6.89945,0,28.9597,5.7101,0,38.8393,4.9928,0
5.08,-2.43207,-0.52661,0,-2.72055,-0.789746,0,-3.20113,-0.14337,0,-2.16355,-0.928141,0,-247.801,-147.81,0,2.54539,0.54976,0,-3.09696,3.64639,0,16.3991,6.91146,0,28.9553,5.72107,0,38.8368,5.00253,0
5.09,-2.42644,-0.539479,0,-2.639,-0.866607,0,-3.2213,-0.203786,0,-2.14663,-0.82587,0,-248.658,-148.326,0,2.5395,0.563244,0,-3.13552,3.61645,0,16.388,6.92346,0,28.9509,5.73203,0,38.8343,5.01227,0
5.1,-2.42066,-0.552317,0,-2.54319,-0.921683,0,-3.23647,-0.266251,0,-2.14678,-0.705939,0,-249.516,-148.841,0,2.53346,0.576695,0,-3.17397,3.58625,0,16.3768,6.93545,0,28.9465,5.74299,0,38.8317,5.02201,0
5.11,-2.41474,-0.565122,0,-2.43904,-0.951979,0,-3.24655,-0.330448,0,-2.18168,-0.56638,0,-250.374,-149.356,0,2.52727,0.590111,0,-3.21229,3.55578,0,16.3657,6.94744,0,28.942,5.75396,0,38.8292,5.03174,0
5.12,-2.40867,-0.577894,0,-2.33311,-0.956009,0,-3.25143,-0.396062,0,-2.28911,-0.426391,0,-251.231,-149.871,0,2.52093,0.603493,0,-3.25049,3.52506,0,16.3545,6.95941,0,28.9376,5.76492,0,38.8266,5.04147,0
5.13,-2.40246,-0.590632,0,-2.23225,-0.933957,0,-3.25102,-0.462777,0,-2.46205,-0.36957,0,-252.089,-150.387,0,2.51445,0.616839,0,-3.28857,3.49407,0,16.3433,6.97137,0,28.9332,5.77587,0,38.8241,5.05121,0
5.14,-2.39611,-0.603334,0,-2.14318,-0.887771,0,-3.24519,-0.530271,0,-2.61524,-0.385439,0,-252.947,-150.902,0,2.50781,0.630148,0,-3.32651,3.46283,0,16.3321,6.98332,0,28.9287,5.78683,0,38.8215,5.06094,0
5.15,-2.38962,-0.616,0,-2.07208,-0.821174,0,-3.23384,-0.598209,0,-2.73898,-0.430431,0,-253.804,-151.417,0,2.50102,0.64342,0,-3.36433,3.43132,0,16.3208,6.99526,0,28.9243,5.79779,0,38.8189,5.07067,0
5.16,-2.38298,-0.628629,0,-2.02401,-0.739537,0,-3.21685,-0.666241,0,-2.84031,-0.487231,0,-254.662,-151.932,0,2.49409,0.656653,0,-3.40201,3.39955,0,16.3095,7.00719,0,28.9198,5.80874,0,38.8164,5.08041,0
5.17,-2.3762,-0.64122,0,-2.00251,-0.649594,0,-3.19409,-0.733992,0,-2.92506,-0.549093,0,-255.52,-152.448,0,2.487,0.669847,0,-3.43955,3.36753,0,16.2982,7.01911,0,28.9153,5.81969,0,38.8138,5.09014,0
5.18,-2.36928,-0.653773,0,-2.00909,-0.55897,0,-3.16543,-0.801061,0,-2.99713,-0.613039,0,-256.377,-152.963,0,2.47976,0.683,0,-3.47696,3.33524,0,16.2869,7.03102,0,28.9108,5.83064,0,38.8112,5.09987,0
5.19,-2.36221,-0.666286,0,-2.04302,-0.475543,0,-3.13075,-0.867005,0,-3.05912,-0.677603,0,-257.235,-153.478,0,2.47238,0.696111,0,-3.51422,3.3027,0,16.2756,7.04292,0,28.9063,5.84159,0,38.8086,5.1096,0
5.2,-2.355,-0.678758,0,-2.10129,-0.406718,0,-3.0899,-0.931338,0,-3.11287,-0.742006,0,-258.093,-153.993,0,2.46484,0.70918,0,-3.55134,3.2699,0,16.2642,7.05481,0,28.9018,5.85253,0,38.806,5.11933,0
5.21,-2.34765,-0.691189,0,-2.17886,-0.358716,0,-3.04277,-0.993514,0,-3.15972,-0.805814,0,-258.95,-154.508,0,2.45715,0.722206,0,-3.5883,3.23684,0,16.2528,7.06669,0,28.8973,5.86348,0,38.8034,5.12906,0
5.22,-2.34015,-0.703577,0,-2.26911,-0.335996,0,-2.98922,-1.05292,0,-3.20064,-0.868773,0,-259.808,-155.024,0,2.44931,0.735187,0,-3.62512,3.20353,0,16.2414,7.07855,0,28.8928,5.87442,0,38.8008,5.13878,0
5.23,-2.33251,-0.715922,0,-2.36456,-0.340895,0,-2.92917,-1.10884,0,-3.23641,-0.930732,0,-260.666,-155.539,0,2.44132,0.748123,0,-3.66178,3.16997,0,16.23,7.09041,0,28.8883,5.88536,0,38.7982,5.14851,0
5.24,-2.32472,-0.728222,0,-2.45748,-0.373524,0,-2.86255,-1.16047,0,-3.26762,-0.991603,0,-261.523,-156.054,0,2.43318,0.761013,0,-3.69829,3.13614,0,16.2185,7.10225,0,28.8837,5.8963,0,38.7956,5.15824,0
5.25,-2.31679,-0.740477,0,-2.54061,-0.431896,0,-2.78935,-1.20686,0,-3.29477,-1.05133,0,-262.381,-156.569,0,2.42488,0.773855,0,-3.73463,3.10207,0,16.207,7.11409,0,28.8792,5.90723,0,38.793,5.16797,0
5.26,-2.30871,-0.752686,0,-2.60765,-0.512226,0,-2.70966,-1.24692,0,-3.31824,-1.1099,0,-263.239,-157.085,0,2.41644,0.786648,0,-3.77082,3.06775,0,16.1955,7.12591,0,28.8746,5.91817,0,38.7903,5.17769,0
5.27,-2.30049,-0.764847,0,-2.65365,-0.609333,0,-2.62372,-1.27937,0,-3.33838,-1.16728,0,-264.096,-157.6,0,2.40784,0.799393,0,-3.80683,3.03317,0,16.184,7.13773,0,28.8701,5.9291,0,38.7877,5.18742,0
5.28,-2.29212,-0.77696,0,-2.67525,-0.717088,0,-2.53198,-1.30271,0,-3.35544,-1.22348,0,-264.954,-158.115,0,2.39909,0.812086,0,-3.84268,2.99835,0,16.1724,7.14953,0,28.8655,5.94003,0,38.7851,5.19714,0
5.29,-2.28361,-0.789024,0,-2.67079,-0.828858,0,-2.4352,-1.31524,0,-3.36967,-1.2785,0,-265.812,-158.63,0,2.39019,0.824728,0,-3.87836,2.96328,0,16.1608,7.16132,0,28.8609,5.95096,0,38.7824,5.20686,0
5.3,-2.27495,-0.801037,0,-2.64028,-0.93792,0,-2.33466,-1.31507,0,-3.38127,-1.33233,0,-266.669,-159.146,0,2.38113,0.837317,0,-3.91386,2.92796,0,16.1492,7.1731,0,28.8563,5.96189,0,38.7798,5.21659,0
5.31,-2.26615,-0.812999,0,-2.58535,-1.03784,0,-2.23229,-1.3002,0,-3.39042,-1.385,0,-267.527,-159.661,0,2.37193,0.849853,0,-3.94919,2.8924,0,16.1376,7.18488,0,28.8517,5.97282,0,38.7771,5.22631,0
5.32,-2.2572,-0.824909,0,-2.50912,-1.12279,0,-2.13094,-1.26876,0,-3.39726,-1.43651,0,-268.385,-160.176,0,2.36257,0.862333,0,-3.98433,2.85659,0,16.1259,7.19664,0,28.8471,5.98374,0,38.7745,5.23603,0
5.33,-2.2481,-0.836765,0,-2.41602,-1.18789,0,-2.03452,-1.21941,0,-3.40193,-1.48686,0,-269.242,-160.691,0,2.35305,0.874758,0,-4.0193,2.82054,0,16.1143,7.20839,0,28.8425,5.99466,0,38.7718,5.24575,0
5.34,-2.23886,-0.848566,0,-2.31155,-1.22942,0,-1.94797,-1.15205,0,-3.40455,-1.53608,0,-270.1,-161.207,0,2.34338,0.887125,0,-4.05407,2.78425,0,16.1026,7.22012,0,28.8379,6.00558,0,38.7692,5.25547,0
5.35,-2.22947,-0.860312,0,-2.20202,-1.2451,0,-1.87674,-1.06849,0,-3.40523,-1.58416,0,-270.958,-161.722,0,2.33356,0.899435,0,-4.08866,2.74773,0,16.0908,7.23185,0,28.8332,6.0165,0,38.7665,5.26519,0
5.36,-2.21993,-0.872001,0,-2.09425,-1.23425,0,-1.82561,-0.97289,0,-3.40405,-1.63112,0,-271.815,-162.237,0,2.32359,0.911684,0,-4.12306,2.71097,0,16.0791,7.24357,0,28.8286,6.02742,0,38.7638,5.27491,0
5.37,-2.21025,-0.883632,0,-1.99513,-1.19797,0,-1.7974,-0.871311,0,-3.40111,-1.67696,0,-272.673,-162.752,0,2.31346,0.923874,0,-4.15727,2.67397,0,16.0673,7.25527,0,28.8239,6.03834,0,38.7611,5.28463,0
5.38,-2.20041,-0.895205,0,-1.91124,-1.13915,0,-1.79215,-0.770348,0,-3.39647,-1.72169,0,-273.531,-163.267,0,2.30317,0.936001,0,-4.19128,2.63674,0,16.0555,7.26697,0,28.8193,6.04925,0,38.7584,5.29434,0
5.39,-2.19043,-0.906717,0,-1.84828,-1.06248,0,-1.80744,-0.675645,0,-3.39021,-1.76532,0,-274.388,-163.783,0,2.29273,0.948066,0,-4.22509,2.59928,0,16.0437,7.27865,0,28.8146,6.06016,0,38.7558,5.30406,0
5.4,-2.18031,-0.918167,0,-1.81057,-0.974157,0,-1.83945,-0.591064,0,-3.38239,-1.80786,0,-275.246,-164.298,0,2.28214,0.960067,0,-4.25869,2.56159,0,16.0318,7.29033,0,28.8099,6.07107,0,38.7531,5.31378,0
5.41,-2.17003,-0.929556,0,-1.80062,-0.881526,0,-1.88403,-0.518662,0,-3.37307,-1.8493,0,-276.104,-164.813,0,2.27139,0.972002,0,-4.2921,2.52368,0,16.02,7.30199,0,28.8052,6.08198,0,38.7504,5.32349,0
5.42,-2.1596,-0.94088,0,-1.8187,-0.792486,0,-1.93743,-0.459124,0,-3.36229,-1.88965,0,-276.961,-165.328,0,2.26048,0.983871,0,-4.3253,2.48554,0,16.0081,7.31364,0,28.8005,6.09288,0,38.7476,5.33321,0
5.43,-2.14903,-0.95214,0,-1.8628,-0.714767,0,-1.99653,-0.41226,0,-3.35011,-1.92892,0,-277.819,-165.844,0,2.24942,0.995672,0,-4.35829,2.44718,0,15.9962,7.32528,0,28.7958,6.10379,0,38.7449,5.34292,0
5.44,-2.13831,-0.963334,0,-1.9287,-0.655201,0,-2.05885,-0.377409,0,-3.33657,-1.96711,0,-278.677,-166.359,0,2.23821,1.0074,0,-4.39106,2.4086,0,15.9842,7.33691,0,28.7911,6.11469,0,38.7422,5.35263,0
5.45,-2.12744,-0.97446,0,-2.01041,-0.619069,0,-2.12252,-0.35369,0,-3.3217,-2.00421,0,-279.534,-166.874,0,2.22683,1.01906,0,-4.42363,2.36981,0,15.9723,7.34853,0,28.7864,6.12559,0,38.7395,5.36235,0
