#Object 1 Info:
#Object: Sun
#   Mass: 1.000000 Solar masses
#   Position: (-0.010078, 0.000000, 0.000000) AU
#   Velocity: (0.000000, -0.003377, 0.000000) AU/year

#Object 2 Info:
#Object: Mercury
#   Mass: 0.000000 Solar masses
#   Position: (0.376922, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 10.046623, 0.000000) AU/year

#Object 3 Info:
#Object: Venus
#   Mass: 0.000002 Solar masses
#   Position: (0.712922, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 7.376624, 0.000000) AU/year

#Object 4 Info:
#Object: Earth
#   Mass: 0.000003 Solar masses
#   Position: (0.989924, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 6.279642, 0.000000) AU/year

#Object 5 Info:
#Object: Mars
#   Mass: 0.000000 Solar masses
#   Position: (1.513927, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 5.076661, 0.000000) AU/year

#Object 6 Info:
#Object: Jupiter
#   Mass: 0.000955 Solar masses
#   Position: (5.192928, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 2.756663, 0.000000) AU/year

#Object 7 Info:
#Object: Saturn
#   Mass: 0.000286 Solar masses
#   Position: (9.531892, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 2.039296, 0.000000) AU/year

#Object 8 Info:
#Object: Uranus
#   Mass: 0.000044 Solar masses
#   Position: (19.188616, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.429879, 0.000000) AU/year

#Object 9 Info:
#Object: Neptune
#   Mass: 0.000051 Solar masses
#   Position: (30.068453, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.139941, 0.000000) AU/year

# Integration Parameters: 
#    Time Step: 0.010000 years
#    Total Time: 30.000000 years
#    Integrator: Verlet

Time,Sun_x,Sun_y,Sun_z,Mercury_x,Mercury_y,Mercury_z,Venus_x,Venus_y,Venus_z,Earth_x,Earth_y,Earth_z,Mars_x,Mars_y,Mars_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturn_x,Saturn_y,Saturn_z,Uranus_x,Uranus_y,Uranus_z,Neptune_x,Neptune_y,Neptune_z
0.56,-0.00983366,-0.00184493,0,-0.28888,0.250547,0,0.615726,-0.36371,0,-0.937783,-0.372501,0,-0.46217,1.4454,0,4.96604,1.52119,0,9.46368,1.1393,0,19.1718,0.800499,0,30.0616,0.638319,0
0.57,-0.0098253,-0.00187705,0,-0.346605,0.164937,0,0.649474,-0.298114,0,-0.91264,-0.430157,0,-0.510569,1.42914,0,4.95793,1.54753,0,9.46122,1.15955,0,19.1712,0.814785,0,30.0613,0.649716,0
0.58,-0.0098168,-0.00190915,0,-0.379284,0.0669214,0,0.676329,-0.22942,0,-0.883925,-0.486119,0,-0.558401,1.41125,0,4.94968,1.57383,0,9.45873,1.17979,0,19.1706,0.829071,0,30.0611,0.661112,0
0.59,-0.00980815,-0.00194121,0,-0.384486,-0.0362132,0,0.696013,-0.158348,0,-0.851752,-0.540165,0,-0.605611,1.39177,0,4.94129,1.60008,0,9.45619,1.20002,0,19.1699,0.843356,0,30.0608,0.672509,0
0.6,-0.00979935,-0.00197323,0,-0.361915,-0.136807,0,0.708323,-0.0856425,0,-0.816247,-0.592082,0,-0.652146,1.3707,0,4.93276,1.62629,0,9.4536,1.22025,0,19.1693,0.85764,0,30.0606,0.683905,0
0.61,-0.0097904,-0.00200522,0,-0.31341,-0.227471,0,0.713131,-0.0120625,0,-0.777551,-0.641664,0,-0.697952,1.34808,0,4.92409,1.65245,0,9.45097,1.24047,0,19.1686,0.871925,0,30.0603,0.695302,0
0.62,-0.0097813,-0.00203717,0,-0.242745,-0.301678,0,0.710387,0.0616226,0,-0.735819,-0.688715,0,-0.742977,1.32392,0,4.91529,1.67857,0,9.4483,1.26069,0,19.168,0.886208,0,30.06,0.706698,0
0.63,-0.00977204,-0.00206909,0,-0.155258,-0.35425,0,0.70012,0.134643,0,-0.691214,-0.73305,0,-0.787169,1.29826,0,4.90634,1.70464,0,9.44559,1.2809,0,19.1673,0.900492,0,30.0598,0.718094,0
0.64,-0.00976264,-0.00210097,0,-0.0573899,-0.381692,0,0.682436,0.206234,0,-0.643913,-0.774493,0,-0.830479,1.27112,0,4.89726,1.73066,0,9.44283,1.30111,0,19.1666,0.914774,0,30.0595,0.72949,0
0.65,-0.00975308,-0.00213281,0,0.0438362,-0.382369,0,0.657518,0.275649,0,-0.594104,-0.812882,0,-0.872857,1.24254,0,4.88804,1.75663,0,9.44003,1.32131,0,19.1659,0.929057,0,30.0592,0.740886,0
0.66,-0.00974337,-0.0021646,0,0.141326,-0.356535,0,0.625623,0.342159,0,-0.541984,-0.848063,0,-0.914254,1.21254,0,4.87869,1.78256,0,9.43719,1.34151,0,19.1652,0.943338,0,30.0589,0.752282,0
0.67,-0.0097335,-0.00219636,0,0.228384,-0.306229,0,0.587082,0.405067,0,-0.487758,-0.879899,0,-0.954623,1.18116,0,4.86919,1.80843,0,9.4343,1.3617,0,19.1645,0.957619,0,30.0586,0.763678,0
0.68,-0.00972348,-0.00222806,0,0.299119,-0.235083,0,0.542295,0.463714,0,-0.431643,-0.908265,0,-0.993918,1.14844,0,4.85956,1.83426,0,9.43137,1.38188,0,19.1638,0.9719,0,30.0583,0.775073,0
0.69,-0.0097133,-0.00225971,0,0.348784,-0.14805,0,0.491727,0.51748,0,-0.373859,-0.933047,0,-1.03209,1.11441,0,4.8498,1.86003,0,9.4284,1.40205,0,19.1631,0.98618,0,30.058,0.786469,0
0.7,-0.00970297,-0.00229132,0,0.374033,-0.0510877,0,0.435904,0.565799,0,-0.314634,-0.954149,0,-1.0691,1.07911,0,4.8399,1.88575,0,9.42538,1.42222,0,19.1623,1.00046,0,30.0577,0.797864,0
0.71,-0.00969248,-0.00232286,0,0.373109,0.049203,0,0.375407,0.608159,0,-0.254205,-0.971488,0,-1.10491,1.04257,0,4.82986,1.91141,0,9.42233,1.44239,0,19.1616,1.01474,0,30.0574,0.80926,0
0.72,-0.00968184,-0.00235435,0,0.34596,0.145964,0,0.310867,0.644111,0,-0.192808,-0.984996,0,-1.13947,1.00485,0,4.81968,1.93703,0,9.41922,1.46254,0,19.1608,1.02902,0,30.0571,0.820655,0
0.73,-0.00967104,-0.00238578,0,0.294272,0.232491,0,0.242959,0.673269,0,-0.130687,-0.994618,0,-1.17274,0.965984,0,4.80938,1.96259,0,9.41608,1.4827,0,19.16,1.04329,0,30.0568,0.83205,0
0.74,-0.0096601,-0.00241714,0,0.221412,0.302657,0,0.172394,0.695321,0,-0.0680882,-1.00032,0,-1.20469,0.926013,0,4.79893,1.98809,0,9.41289,1.50284,0,19.1592,1.05757,0,30.0565,0.843445,0
0.75,-0.00964901,-0.00244844,0,0.132278,0.351337,0,0.0999129,0.710027,0,-0.00525811,-1.00208,0,-1.23528,0.884984,0,4.78836,2.01354,0,9.40966,1.52298,0,19.1584,1.07185,0,30.0562,0.85484,0
0.76,-0.00963777,-0.00247967,0,0.0330288,0.374801,0,0.0262767,0.717224,0,0.0575548,-0.999881,0,-1.26447,0.842944,0,4.77764,2.03893,0,9.40639,1.54311,0,19.1576,1.08612,0,30.0558,0.866234,0
0.77,-0.00962639,-0.00251083,0,-0.069298,0.371055,0,-0.0477381,0.716827,0,0.120102,-0.993745,0,-1.29223,0.79994,0,4.7668,2.06426,0,9.40307,1.56323,0,19.1568,1.1004,0,30.0555,0.877629,0
0.78,-0.00961487,-0.00254193,0,-0.167273,0.340067,0,-0.12135,0.708833,0,0.182137,-0.983692,0,-1.31853,0.756022,0,4.75582,2.08954,0,9.39971,1.58334,0,19.156,1.11468,0,30.0551,0.889024,0
0.79,-0.00960322,-0.00257295,0,-0.253646,0.283867,0,-0.193781,0.693317,0,0.243415,-0.969762,0,-1.34333,0.711238,0,4.7447,2.11476,0,9.39631,1.60345,0,19.1551,1.12895,0,30.0548,0.900418,0
0.8,-0.00959143,-0.00260391,0,-0.321938,0.206444,0,-0.264262,0.670437,0,0.303692,-0.952011,0,-1.36662,0.665641,0,4.73346,2.13992,0,9.39286,1.62355,0,19.1543,1.14322,0,30.0545,0.911812,0
0.81,-0.0095795,-0.00263479,0,-0.367004,0.113478,0,-0.332045,0.640426,0,0.362733,-0.930509,0,-1.38835,0.619281,0,4.72208,2.16502,0,9.38938,1.64365,0,19.1534,1.1575,0,30.0541,0.923206,0
0.82,-0.00956745,-0.00266561,0,-0.385486,0.0118754,0,-0.396409,0.603596,0,0.420302,-0.905341,0,-1.40852,0.572212,0,4.71057,2.19005,0,9.38584,1.66373,0,19.1525,1.17177,0,30.0537,0.9346,0
0.83,-0.00955526,-0.00269637,0,-0.376093,-0.0908054,0,-0.456666,0.560332,0,0.476174,-0.876608,0,-1.42708,0.524488,0,4.69892,2.21503,0,9.38227,1.68381,0,19.1516,1.18604,0,30.0534,0.945994,0
0.84,-0.00954295,-0.00272706,0,-0.339691,-0.186993,0,-0.512174,0.511087,0,0.530127,-0.844422,0,-1.44403,0.476161,0,4.68715,2.23994,0,9.37865,1.70388,0,19.1507,1.20031,0,30.053,0.957387,0
0.85,-0.00953051,-0.00275768,0,-0.279173,-0.269722,0,-0.562338,0.456379,0,0.581949,-0.808912,0,-1.45935,0.427288,0,4.67524,2.2648,0,9.37499,1.72395,0,19.1498,1.21458,0,30.0527,0.968781,0
0.86,-0.00951795,-0.00278824,0,-0.19917,-0.333159,0,-0.606621,0.396787,0,0.631435,-0.770218,0,-1.473,0.377924,0,4.6632,2.28958,0,9.37129,1.744,0,19.1489,1.22885,0,30.0523,0.980174,0
0.87,-0.00950526,-0.00281874,0,-0.105622,-0.373001,0,-0.644548,0.332941,0,0.67839,-0.728494,0,-1.48499,0.328125,0,4.65103,2.31431,0,9.36755,1.76405,0,19.148,1.24312,0,30.0519,0.991568,0
0.88,-0.00949243,-0.00284919,0,-0.00529174,-0.386721,0,-0.675711,0.26552,0,0.722628,-0.683903,0,-1.49529,0.277949,0,4.63873,2.33897,0,9.36376,1.78409,0,19.147,1.25739,0,30.0515,1.00296,0
0.89,-0.00947949,-0.00287957,0,0.0947459,-0.373654,0,-0.699776,0.195239,0,0.763976,-0.636623,0,-1.50389,0.227452,0,4.6263,2.36356,0,9.35993,1.80412,0,19.1461,1.27166,0,30.0511,1.01435,0
0.9,-0.00946641,-0.00290989,0,0.187581,-0.334966,0,-0.716483,0.122847,0,0.80227,-0.586841,0,-1.51079,0.176692,0,4.61374,2.38809,0,9.35605,1.82415,0,19.1451,1.28592,0,30.0507,1.02575,0
0.91,-0.0094532,-0.00294015,0,0.266904,-0.273506,0,-0.725653,0.0491136,0,0.837358,-0.534752,0,-1.51597,0.125726,0,4.60106,2.41255,0,9.35214,1.84416,0,19.1442,1.30019,0,30.0503,1.03714,0
0.92,-0.00943987,-0.00297036,0,0.327367,-0.193581,0,-0.727187,-0.0251744,0,0.869104,-0.480564,0,-1.51943,0.0746144,0,4.58824,2.43694,0,9.34818,1.86417,0,19.1432,1.31445,0,30.0499,1.04853,0
0.93,-0.0094264,-0.0030005,0,0.36489,-0.100674,0,-0.721068,-0.0992256,0,0.89738,-0.42449,0,-1.52117,0.0234137,0,4.57529,2.46126,0,9.34418,1.88417,0,19.1422,1.32872,0,30.0495,1.05992,0
0.94,-0.0094128,-0.00303059,0,0.376889,-0.00110684,0,-0.707363,-0.172251,0,0.922077,-0.366752,0,-1.52118,-0.0278171,0,4.56222,2.48552,0,9.34013,1.90416,0,19.1412,1.34298,0,30.0491,1.07132,0
0.95,-0.00939907,-0.00306061,0,0.362433,0.0983291,0,-0.686219,-0.243473,0,0.943096,-0.307578,0,-1.51947,-0.0790195,0,4.54901,2.50971,0,9.33605,1.92414,0,19.1402,1.35725,0,30.0487,1.08271,0
0.96,-0.00938521,-0.00309058,0,0.322336,0.190773,0,-0.657863,-0.312133,0,0.960355,-0.247202,0,-1.51602,-0.130135,0,4.53568,2.53382,0,9.33192,1.94411,0,19.1391,1.37151,0,30.0483,1.0941,0
0.97,-0.00937122,-0.00312048,0,0.25915,0.269724,0,-0.622602,-0.377502,0,0.973786,-0.185861,0,-1.51086,-0.181106,0,4.52223,2.55787,0,9.32774,1.96407,0,19.1381,1.38577,0,30.0479,1.10549,0
0.98,-0.00935709,-0.00315032,0,0.177068,0.329474,0,-0.580813,-0.438886,0,0.983335,-0.123799,0,-1.50398,-0.231873,0,4.50864,2.58184,0,9.32353,1.98403,0,19.1371,1.40003,0,30.0475,1.11688,0
0.99,-0.00934283,-0.0031801,0,0.0817115,0.365538,0,-0.532944,-0.495634,0,0.988966,-0.061261,0,-1.4954,-0.282379,0,4.49493,2.60574,0,9.31927,2.00397,0,19.136,1.41429,0,30.047,1.12827,0
1,-0.00932844,-0.00320981,0,-0.020207,0.375032,0,-0.47951,-0.547148,0,0.990655,0.00150676,0,-1.48512,-0.332566,0,4.4811,2.62957,0,9.31497,2.02391,0,19.1349,1.42855,0,30.0466,1.13967,0
1.01,-0.00931392,-0.00323946,0,-0.121333,0.356965,0,-0.421082,-0.592884,0,0.988397,0.064256,0,-1.47315,-0.382377,0,4.46713,2.65332,0,9.31063,2.04384,0,19.1339,1.44281,0,30.0461,1.15106,0
1.02,-0.00929927,-0.00326905,0,-0.214219,0.312406,0,-0.358283,-0.632362,0,0.9822,0.126739,0,-1.45952,-0.431755,0,4.45305,2.677,0,9.30624,2.06375,0,19.1328,1.45707,0,30.0457,1.16245,0
1.03,-0.00928448,-0.00329857,0,-0.29193,0.244468,0,-0.291784,-0.665169,0,0.972089,0.188709,0,-1.44422,-0.480644,0,4.43883,2.7006,0,9.30182,2.08366,0,19.1317,1.47132,0,30.0453,1.17384,0
1.04,-0.00926956,-0.00332804,0,-0.348627,0.158111,0,-0.222292,-0.690966,0,0.958104,0.249921,0,-1.42729,-0.528988,0,4.4245,2.72413,0,9.29735,2.10356,0,19.1306,1.48558,0,30.0448,1.18523,0
1.05,-0.00925451,-0.00335743,0,-0.380081,0.0597451,0,-0.150546,-0.709485,0,0.940299,0.310133,0,-1.40874,-0.576732,0,4.41004,2.74758,0,9.29284,2.12345,0,19.1294,1.49984,0,30.0443,1.19662,0
1.06,-0.00923933,-0.00338677,0,-0.38403,-0.0433015,0,-0.0773057,-0.72054,0,0.918746,0.369107,0,-1.38859,-0.623821,0,4.39545,2.77096,0,9.28828,2.14333,0,19.1283,1.51409,0,30.0439,1.20801,0
1.07,-0.00922401,-0.00341604,0,-0.360344,-0.143405,0,-0.00334688,-0.724021,0,0.893528,0.426611,0,-1.36687,-0.670202,0,4.38074,2.79425,0,9.28368,2.1632,0,19.1272,1.52834,0,30.0434,1.2194,0
1.08,-0.00920856,-0.00344526,0,-0.310993,-0.233276,0,0.0705501,-0.7199,0,0.864747,0.482417,0,-1.3436,-0.715823,0,4.36591,2.81747,0,9.27904,2.18306,0,19.126,1.5426,0,30.0429,1.23079,0
1.09,-0.00919296,-0.0034744,0,-0.239816,-0.306524,0,0.143607,-0.708229,0,0.832514,0.536305,0,-1.31881,-0.760631,0,4.35096,2.84061,0,9.27436,2.20291,0,19.1248,1.55685,0,30.0425,1.24218,0
1.1,-0.00917723,-0.00350349,0,-0.152153,-0.35811,0,0.215055,-0.689138,0,0.796958,0.588061,0,-1.29252,-0.804576,0,4.33589,2.86367,0,9.26964,2.22275,0,19.1237,1.5711,0,30.042,1.25357,0
1.11,-0.00916136,-0.00353251,0,-0.0543915,-0.38465,0,0.284145,-0.662837,0,0.758219,0.637481,0,-1.26477,-0.847607,0,4.32069,2.88665,0,9.26487,2.24258,0,19.1225,1.58535,0,30.0415,1.26496,0
1.12,-0.00914534,-0.00356147,0,0.0465287,-0.384575,0,0.350153,-0.629608,0,0.716449,0.68437,0,-1.23559,-0.889676,0,4.30537,2.90955,0,9.26006,2.2624,0,19.1213,1.5996,0,30.041,1.27635,0
1.13,-0.00912917,-0.00359035,0,0.143599,-0.358154,0,0.41239,-0.589808,0,0.671814,0.728542,0,-1.20501,-0.930735,0,4.28993,2.93237,0,9.25521,2.28221,0,19.1201,1.61385,0,30.0405,1.28774,0
1.14,-0.00911286,-0.00361917,0,0.230191,-0.307405,0,0.470206,-0.543859,0,0.624489,0.769823,0,-1.17307,-0.970737,0,4.27437,2.95511,0,9.25032,2.30201,0,19.1189,1.62809,0,30.04,1.29912,0
1.15,-0.0090964,-0.00364791,0,0.300448,-0.23592,0,0.522999,-0.492249,0,0.574663,0.808048,0,-1.1398,-1.00964,0,4.2587,2.97776,0,9.24538,2.3218,0,19.1176,1.64234,0,30.0395,1.31051,0
1.16,-0.00907979,-0.00367658,0,0.349621,-0.148613,0,0.570221,-0.435522,0,0.52253,0.843068,0,-1.10525,-1.04739,0,4.2429,3.00033,0,9.24041,2.34158,0,19.1164,1.65659,0,30.039,1.3219,0
1.17,-0.00906303,-0.00370517,0,0.374339,-0.0514257,0,0.611379,-0.374275,0,0.468298,0.874742,0,-1.06944,-1.08396,0,4.22698,3.02282,0,9.23539,2.36135,0,19.1152,1.67083,0,30.0385,1.33329,0
1.18,-0.00904611,-0.00373367,0,0.372812,0.0490287,0,0.646048,-0.309152,0,0.41218,0.902947,0,-1.03243,-1.1193,0,4.21095,3.04522,0,9.23032,2.38111,0,19.1139,1.68507,0,30.038,1.34468,0
1.19,-0.00902904,-0.00376208,0,0.344969,0.145847,0,0.673869,-0.240836,0,0.354398,0.927569,0,-0.994257,-1.15336,0,4.19479,3.06753,0,9.22522,2.40085,0,19.1126,1.69932,0,30.0375,1.35607,0
1.2,-0.00901183,-0.0037904,0,0.292505,0.23226,0,0.694552,-0.170042,0,0.29518,0.948512,0,-0.954961,-1.18612,0,4.17852,3.08976,0,9.22007,2.42059,0,19.1113,1.71356,0,30.037,1.36745,0
1.21,-0.00899446,-0.00381863,0,0.218842,0.302076,0,0.707885,-0.0975114,0,0.23476,0.965692,0,-0.914589,-1.21754,0,4.16214,3.1119,0,9.21488,2.44031,0,19.11,1.7278,0,30.0364,1.37884,0
1.22,-0.00897695,-0.00384676,0,0.128969,0.350129,0,0.713728,-0.0240014,0,0.173378,0.979041,0,-0.873188,-1.24757,0,4.14563,3.13396,0,9.20965,2.46003,0,19.1087,1.74204,0,30.0359,1.39023,0
1.23,-0.00895929,-0.00387479,0,0.0291643,0.372697,0,0.712022,0.0497192,0,0.111275,0.988506,0,-0.830805,-1.2762,0,4.12901,3.15593,0,9.20438,2.47973,0,19.1074,1.75628,0,30.0354,1.40162,0
1.24,-0.00894149,-0.00390271,0,-0.0734159,0.367847,0,0.702784,0.12288,0,0.0486968,0.994049,0,-0.787487,-1.30337,0,4.11227,3.17781,0,9.19907,2.49942,0,19.1061,1.77052,0,30.0348,1.413,0
1.25,-0.00892355,-0.00393052,0,-0.171257,0.335672,0,0.686109,0.194716,0,-0.0141088,0.995647,0,-0.743286,-1.32907,0,4.09542,3.1996,0,9.19371,2.5191,0,19.1048,1.78475,0,30.0343,1.42439,0
1.26,-0.00890546,-0.00395823,0,-0.257081,0.278358,0,0.66217,0.264476,0,-0.0768938,0.993295,0,-0.698251,-1.35327,0,4.07846,3.2213,0,9.18831,2.53877,0,19.1034,1.79899,0,30.0337,1.43577,0
1.27,-0.00888725,-0.00398582,0,-0.324457,0.200059,0,0.631214,0.33143,0,-0.13941,0.987001,0,-0.652433,-1.37593,0,4.06138,3.24291,0,9.18287,2.55842,0,19.1021,1.81323,0,30.0332,1.44716,0
1.28,-0.0088689,-0.0040133,0,-0.368358,0.106581,0,0.593563,0.394875,0,-0.20141,0.976789,0,-0.605885,-1.39704,0,4.04418,3.26443,0,9.17739,2.57807,0,19.1007,1.82746,0,30.0326,1.45855,0
1.29,-0.00885042,-0.00404067,0,-0.385585,0.00489742,0,0.549606,0.454145,0,-0.262648,0.9627,0,-0.55866,-1.41657,0,4.02687,3.28586,0,9.17187,2.5977,0,19.0993,1.84169,0,30.0321,1.46993,0
1.3,-0.00883182,-0.00406792,0,-0.37502,-0.0974457,0,0.4998,0.508617,0,-0.322883,0.944788,0,-0.510812,-1.4345,0,4.00945,3.3072,0,9.1663,2.61732,0,19.0979,1.85592,0,30.0315,1.48132,0
1.31,-0.00881309,-0.00409506,0,-0.337668,-0.192958,0,0.444664,0.557714,0,-0.381876,0.923125,0,-0.462395,-1.4508,0,3.99192,3.32844,0,9.16069,2.63693,0,19.0965,1.87016,0,30.0309,1.4927,0
1.32,-0.00879424,-0.00412208,0,-0.276512,-0.2748,0,0.384771,0.600919,0,-0.439394,0.897795,0,-0.413464,-1.46547,0,3.97428,3.34959,0,9.15504,2.65653,0,19.0951,1.88439,0,30.0304,1.50409,0
1.33,-0.00877527,-0.00414899,0,-0.196202,-0.337275,0,0.320746,0.637772,0,-0.495208,0.868899,0,-0.364075,-1.47848,0,3.95652,3.37065,0,9.14935,2.67612,0,19.0937,1.89861,0,30.0298,1.51547,0
1.34,-0.00875618,-0.00417578,0,-0.102642,-0.376201,0,0.253258,0.667879,0,-0.549099,0.83655,0,-0.314283,-1.48983,0,3.93865,3.39161,0,9.14362,2.69569,0,19.0923,1.91284,0,30.0292,1.52686,0
1.35,-0.00873697,-0.00420246,0,-0.00252044,-0.389126,0,0.183014,0.690917,0,-0.600853,0.800876,0,-0.264146,-1.49949,0,3.92068,3.41248,0,9.13784,2.71525,0,19.0908,1.92707,0,30.0286,1.53824,0
1.36,-0.00871765,-0.00422902,0,0.0971713,-0.375416,0,0.110752,0.706636,0,-0.650264,0.762017,0,-0.21372,-1.50746,0,3.90259,3.43325,0,9.13203,2.7348,0,19.0894,1.94129,0,30.028,1.54963,0
1.37,-0.00869821,-0.00425546,0,0.189594,-0.336226,0,0.0372301,0.714862,0,-0.697138,0.720128,0,-0.163062,-1.51373,0,3.88439,3.45393,0,9.12617,2.75434,0,19.0879,1.95552,0,30.0274,1.56101,0
1.38,-0.00867866,-0.00428178,0,0.268478,-0.274368,0,-0.036776,0.715501,0,-0.741288,0.675374,0,-0.112229,-1.5183,0,3.86609,3.4745,0,9.12027,2.77386,0,19.0864,1.96974,0,30.0268,1.57239,0
1.39,-0.008659,-0.00430798,0,0.328483,-0.194114,0,-0.110485,0.708537,0,-0.78254,0.627931,0,-0.0612794,-1.52116,0,3.84767,3.49499,0,9.11433,2.79337,0,19.085,1.98396,0,30.0262,1.58378,0
1.4,-0.00863924,-0.00433406,0,0.365506,-0.10092,0,-0.183118,0.694036,0,-0.820731,0.577987,0,-0.0102703,-1.5223,0,3.82915,3.51537,0,9.10835,2.81287,0,19.0835,1.99819,0,30.0256,1.59516,0
1.41,-0.00861937,-0.00436002,0,0.376929,-0.00111828,0,-0.253903,0.672144,0,-0.855708,0.52574,0,0.0407407,-1.52173,0,3.81053,3.53566,0,9.10232,2.83236,0,19.082,2.01241,0,30.025,1.60654,0
1.42,-0.00859939,-0.00438586,0,0.361797,0.0984607,0,-0.32209,0.643084,0,-0.887334,0.471395,0,0.091696,-1.51945,0,3.79179,3.55584,0,9.09626,2.85183,0,19.0804,2.02663,0,30.0244,1.61793,0
1.43,-0.00857932,-0.00441157,0,0.320922,0.190892,0,-0.386952,0.607158,0,-0.915483,0.415167,0,0.142538,-1.51545,0,3.77295,3.57593,0,9.09015,2.87129,0,19.0789,2.04084,0,30.0237,1.62931,0
1.44,-0.00855915,-0.00443717,0,0.2569,0.269604,0,-0.447798,0.564741,0,-0.940044,0.35728,0,0.19321,-1.50976,0,3.754,3.59592,0,9.084,2.89074,0,19.0774,2.05506,0,30.0231,1.64069,0
1.45,-0.00853889,-0.00446264,0,0.174009,0.328836,0,-0.503978,0.516277,0,-0.960919,0.297962,0,0.243655,-1.50237,0,3.73495,3.6158,0,9.07781,2.91017,0,19.0758,2.06928,0,30.0225,1.65207,0
1.46,-0.00851853,-0.00448799,0,0.0779855,0.364091,0,-0.55489,0.462277,0,-0.978025,0.237447,0,0.293816,-1.49329,0,3.71579,3.63559,0,9.07158,2.92959,0,19.0743,2.08349,0,30.0218,1.66346,0
1.47,-0.00849809,-0.00451322,0,-0.0243311,0.372532,0,-0.59999,0.403311,0,-0.991295,0.175975,0,0.343636,-1.48253,0,3.69653,3.65527,0,9.0653,2.949,0,19.0727,2.0977,0,30.0212,1.67484,0
1.48,-0.00847757,-0.00453834,0,-0.125485,0.353276,0,-0.638793,0.340004,0,-1.00068,0.113788,0,0.39306,-1.47012,0,3.67717,3.67485,0,9.05899,2.96839,0,19.0711,2.11192,0,30.0206,1.68622,0
1.49,-0.00845696,-0.00456333,0,-0.21798,0.307544,0,-0.670883,0.273027,0,-1.00613,0.051134,0,0.442033,-1.45605,0,3.6577,3.69433,0,9.05263,2.98777,0,19.0695,2.12613,0,30.0199,1.6976,0
1.5,-0.00843628,-0.00458821,0,-0.294904,0.238617,0,-0.695914,0.203093,0,-1.00764,-0.0117406,0,0.490498,-1.44035,0,3.63813,3.71371,0,9.04624,3.00714,0,19.0679,2.14034,0,30.0193,1.70898,0
1.51,-0.00841551,-0.00461299,0,-0.350516,0.151596,0,-0.713618,0.130945,0,-1.00519,-0.0745869,0,0.538403,-1.42303,0,3.61846,3.73298,0,9.0398,3.02649,0,19.0663,2.15454,0,30.0186,1.72036,0
1.52,-0.00839468,-0.00463765,0,-0.380737,0.0529817,0,-0.723804,0.0573524,0,-0.998799,-0.137156,0,0.585694,-1.40413,0,3.59869,3.75215,0,9.03332,3.04583,0,19.0647,2.16875,0,30.0179,1.73174,0
1.53,-0.00837377,-0.00466221,0,-0.383475,-0.0498857,0,-0.726363,-0.0169014,0,-0.988489,-0.199201,0,0.632317,-1.38365,0,3.57881,3.77121,0,9.0268,3.06516,0,19.063,2.18296,0,30.0173,1.74312,0
1.54,-0.00835278,-0.00468667,0,-0.358755,-0.149443,0,-0.721267,-0.0910247,0,-0.974299,-0.260476,0,0.678221,-1.36162,0,3.55884,3.79016,0,9.02024,3.08447,0,19.0614,2.19716,0,30.0166,1.7545,0
1.55,-0.00833172,-0.00471103,0,-0.308651,-0.238513,0,-0.708571,-0.164228,0,-0.956288,-0.320738,0,0.723354,-1.33806,0,3.53876,3.80901,0,9.01363,3.10376,0,19.0597,2.21137,0,30.0159,1.76588,0
1.56,-0.00831059,-0.00473529,0,-0.237041,-0.310841,0,-0.688412,-0.23573,0,-0.934526,-0.37975,0,0.767666,-1.31302,0,3.51859,3.82776,0,9.00699,3.12305,0,19.0581,2.22557,0,30.0152,1.77726,0
1.57,-0.00828939,-0.00475947,0,-0.149247,-0.36151,0,-0.661007,-0.304772,0,-0.909098,-0.437279,0,0.811108,-1.2865,0,3.49832,3.84639,0,9.0003,3.14232,0,19.0564,2.23977,0,30.0146,1.78864,0
1.58,-0.0082681,-0.00478355,0,-0.0515946,-0.387226,0,-0.626651,-0.370619,0,-0.880107,-0.493095,0,0.853631,-1.25854,0,3.47795,3.86492,0,8.99358,3.16157,0,19.0547,2.25397,0,30.0139,1.80002,0
1.59,-0.00824674,-0.00480755,0,0.0490582,-0.386462,0,-0.585714,-0.432572,0,-0.847665,-0.54698,0,0.895188,-1.22919,0,3.45748,3.88334,0,8.98681,3.18081,0,19.053,2.26817,0,30.0132,1.8114,0
1.6,-0.00822529,-0.00483146,0,0.145775,-0.359487,0,-0.538634,-0.489975,0,-0.811903,-0.598719,0,0.935733,-1.19845,0,3.43692,3.90165,0,8.98,3.20004,0,19.0513,2.28237,0,30.0125,1.82278,0
1.61,-0.00820377,-0.00485529,0,0.231975,-0.308288,0,-0.485916,-0.542221,0,-0.772961,-0.648109,0,0.97522,-1.16639,0,3.41626,3.91986,0,8.97315,3.21925,0,19.0496,2.29656,0,30.0118,1.83416,0
